,areaType,areaCode,areaName,date,age,newCasesBySpecimenDate,newCasesBySpecimenDateRollingSum,newCasesBySpecimenDateRollingRate
2206299,overview,K02000001,United Kingdom,2020-03-28,35_39,83,598,13.6
2206300,overview,K02000001,United Kingdom,2020-03-28,40_44,94,669,16.6
2206301,overview,K02000001,United Kingdom,2020-03-28,45_49,135,875,19.9
2206302,overview,K02000001,United Kingdom,2020-03-28,50_54,151,1087,23.3
2206303,overview,K02000001,United Kingdom,2020-03-28,55_59,204,1137,25.8
2206304,overview,K02000001,United Kingdom,2020-03-28,60_64,186,1053,28.0
2206305,overview,K02000001,United Kingdom,2020-03-28,65_69,168,1053,31.3
2206306,overview,K02000001,United Kingdom,2020-03-28,70_74,224,1314,39.6
2206307,overview,K02000001,United Kingdom,2020-03-28,75_79,255,1541,66.3
2206308,overview,K02000001,United Kingdom,2020-03-28,80_84,252,1664,97.0
2206309,overview,K02000001,United Kingdom,2020-03-28,85_89,216,1445,138.7
2206310,overview,K02000001,United Kingdom,2020-03-28,90+,156,1080,178.5
2206311,overview,K02000001,United Kingdom,2020-03-28,unassigned,4,42,
2206312,overview,K02000001,United Kingdom,2020-03-28,60+,1457,9150,56.7
2206313,overview,K02000001,United Kingdom,2020-03-28,0_59,913,6002,11.8
2206314,overview,K02000001,United Kingdom,2020-03-29,0_4,16,128,3.3
2206315,overview,K02000001,United Kingdom,2020-03-29,5_9,2,28,0.7
2206316,overview,K02000001,United Kingdom,2020-03-29,10_14,6,39,1.0
2206317,overview,K02000001,United Kingdom,2020-03-29,15_19,7,84,2.3
2206318,overview,K02000001,United Kingdom,2020-03-29,20_24,32,250,6.0
2206319,overview,K02000001,United Kingdom,2020-03-29,25_29,74,527,11.7
2206320,overview,K02000001,United Kingdom,2020-03-29,30_34,75,625,13.9
2206321,overview,K02000001,United Kingdom,2020-03-29,35_39,82,626,14.2
2206322,overview,K02000001,United Kingdom,2020-03-29,40_44,120,738,18.4
2206323,overview,K02000001,United Kingdom,2020-03-29,45_49,145,957,21.7
2206324,overview,K02000001,United Kingdom,2020-03-29,50_54,188,1202,25.8
2206325,overview,K02000001,United Kingdom,2020-03-29,55_59,193,1240,28.1
2206326,overview,K02000001,United Kingdom,2020-03-29,60_64,153,1113,29.6
2206327,overview,K02000001,United Kingdom,2020-03-29,65_69,198,1165,34.6
2206328,overview,K02000001,United Kingdom,2020-03-29,70_74,231,1434,43.2
2206329,overview,K02000001,United Kingdom,2020-03-29,75_79,248,1665,71.6
2206330,overview,K02000001,United Kingdom,2020-03-29,80_84,302,1813,105.7
2206331,overview,K02000001,United Kingdom,2020-03-29,85_89,200,1541,147.9
2206332,overview,K02000001,United Kingdom,2020-03-29,90+,167,1166,192.7
2206333,overview,K02000001,United Kingdom,2020-03-29,unassigned,4,46,
2206334,overview,K02000001,United Kingdom,2020-03-29,60+,1499,9897,61.4
2206335,overview,K02000001,United Kingdom,2020-03-29,0_59,944,6490,12.8
2206336,overview,K02000001,United Kingdom,2020-03-30,0_4,18,125,3.2
2206337,overview,K02000001,United Kingdom,2020-03-30,5_9,10,36,0.9
2206338,overview,K02000001,United Kingdom,2020-03-30,10_14,5,36,0.9
2206339,overview,K02000001,United Kingdom,2020-03-30,15_19,19,86,2.4
2206340,overview,K02000001,United Kingdom,2020-03-30,20_24,62,281,6.8
2206341,overview,K02000001,United Kingdom,2020-03-30,25_29,130,588,13.0
2206342,overview,K02000001,United Kingdom,2020-03-30,30_34,140,684,15.2
2206343,overview,K02000001,United Kingdom,2020-03-30,35_39,140,687,15.6
2206344,overview,K02000001,United Kingdom,2020-03-30,40_44,165,799,19.9
2206345,overview,K02000001,United Kingdom,2020-03-30,45_49,229,1066,24.2
2206346,overview,K02000001,United Kingdom,2020-03-30,50_54,252,1297,27.8
2206347,overview,K02000001,United Kingdom,2020-03-30,55_59,267,1375,31.2
2206348,overview,K02000001,United Kingdom,2020-03-30,60_64,248,1222,32.5
2206349,overview,K02000001,United Kingdom,2020-03-30,65_69,234,1277,37.9
2206350,overview,K02000001,United Kingdom,2020-03-30,70_74,283,1571,47.3
2206351,overview,K02000001,United Kingdom,2020-03-30,75_79,356,1803,77.5
2206352,overview,K02000001,United Kingdom,2020-03-30,80_84,386,1990,116.0
2206353,overview,K02000001,United Kingdom,2020-03-30,85_89,325,1671,160.4
2206354,overview,K02000001,United Kingdom,2020-03-30,90+,242,1244,205.6
2206355,overview,K02000001,United Kingdom,2020-03-30,unassigned,8,54,
2206356,overview,K02000001,United Kingdom,2020-03-30,60+,2074,10778,66.8
2206357,overview,K02000001,United Kingdom,2020-03-30,0_59,1445,7114,14.0
2206358,overview,K02000001,United Kingdom,2020-03-31,0_4,24,128,3.3
2206359,overview,K02000001,United Kingdom,2020-03-31,5_9,7,39,0.9
2206360,overview,K02000001,United Kingdom,2020-03-31,10_14,10,42,1.1
2206361,overview,K02000001,United Kingdom,2020-03-31,15_19,12,87,2.4
2206362,overview,K02000001,United Kingdom,2020-03-31,20_24,61,307,7.4
2206363,overview,K02000001,United Kingdom,2020-03-31,25_29,134,647,14.3
2206364,overview,K02000001,United Kingdom,2020-03-31,30_34,169,763,17.0
2206365,overview,K02000001,United Kingdom,2020-03-31,35_39,152,753,17.1
2206366,overview,K02000001,United Kingdom,2020-03-31,40_44,193,895,22.3
2206367,overview,K02000001,United Kingdom,2020-03-31,45_49,221,1175,26.7
2206368,overview,K02000001,United Kingdom,2020-03-31,50_54,297,1441,30.9
2206369,overview,K02000001,United Kingdom,2020-03-31,55_59,312,1548,35.1
2206370,overview,K02000001,United Kingdom,2020-03-31,60_64,262,1339,35.7
2206371,overview,K02000001,United Kingdom,2020-03-31,65_69,245,1379,40.9
2206372,overview,K02000001,United Kingdom,2020-03-31,70_74,309,1711,51.6
2206373,overview,K02000001,United Kingdom,2020-03-31,75_79,381,2005,86.2
2206374,overview,K02000001,United Kingdom,2020-03-31,80_84,386,2150,125.3
2206375,overview,K02000001,United Kingdom,2020-03-31,85_89,356,1833,175.9
2206376,overview,K02000001,United Kingdom,2020-03-31,90+,243,1348,222.7
2206377,overview,K02000001,United Kingdom,2020-03-31,unassigned,7,53,
2206378,overview,K02000001,United Kingdom,2020-03-31,60+,2182,11765,72.9
2206379,overview,K02000001,United Kingdom,2020-03-31,0_59,1599,7878,15.5
2206380,overview,K02000001,United Kingdom,2020-04-01,0_4,19,128,3.3
2206381,overview,K02000001,United Kingdom,2020-04-01,5_9,5,38,0.9
2206382,overview,K02000001,United Kingdom,2020-04-01,10_14,9,46,1.2
2206383,overview,K02000001,United Kingdom,2020-04-01,15_19,33,107,2.9
2206384,overview,K02000001,United Kingdom,2020-04-01,20_24,64,333,8.0
2206385,overview,K02000001,United Kingdom,2020-04-01,25_29,167,728,16.1
2206386,overview,K02000001,United Kingdom,2020-04-01,30_34,199,886,19.7
2206387,overview,K02000001,United Kingdom,2020-04-01,35_39,195,856,19.5
2206388,overview,K02000001,United Kingdom,2020-04-01,40_44,225,1023,25.5
2206389,overview,K02000001,United Kingdom,2020-04-01,45_49,268,1303,29.6
2206390,overview,K02000001,United Kingdom,2020-04-01,50_54,328,1608,34.5
2206391,overview,K02000001,United Kingdom,2020-04-01,55_59,311,1674,38.0
2206392,overview,K02000001,United Kingdom,2020-04-01,60_64,292,1489,39.7
2206393,overview,K02000001,United Kingdom,2020-04-01,65_69,261,1485,44.1
2206394,overview,K02000001,United Kingdom,2020-04-01,70_74,346,1858,56.0
2206395,overview,K02000001,United Kingdom,2020-04-01,75_79,369,2161,92.9
2206396,overview,K02000001,United Kingdom,2020-04-01,80_84,412,2310,134.7
2206397,overview,K02000001,United Kingdom,2020-04-01,85_89,362,1983,190.3
2206398,overview,K02000001,United Kingdom,2020-04-01,90+,232,1417,234.1
2206399,overview,K02000001,United Kingdom,2020-04-01,unassigned,3,51,
2206400,overview,K02000001,United Kingdom,2020-04-01,60+,2274,12703,78.8
2206401,overview,K02000001,United Kingdom,2020-04-01,0_59,1826,8781,17.3
2206402,overview,K02000001,United Kingdom,2020-04-02,0_4,20,133,3.4
2206403,overview,K02000001,United Kingdom,2020-04-02,5_9,7,42,1.0
2206404,overview,K02000001,United Kingdom,2020-04-02,10_14,12,51,1.3
2206405,overview,K02000001,United Kingdom,2020-04-02,15_19,19,112,3.1
2206406,overview,K02000001,United Kingdom,2020-04-02,20_24,85,387,9.3
2206407,overview,K02000001,United Kingdom,2020-04-02,25_29,183,829,18.4
2206408,overview,K02000001,United Kingdom,2020-04-02,30_34,181,965,21.5
2206409,overview,K02000001,United Kingdom,2020-04-02,35_39,198,954,21.7
2206410,overview,K02000001,United Kingdom,2020-04-02,40_44,234,1147,28.5
2206411,overview,K02000001,United Kingdom,2020-04-02,45_49,286,1435,32.6
2206412,overview,K02000001,United Kingdom,2020-04-02,50_54,320,1715,36.8
2206413,overview,K02000001,United Kingdom,2020-04-02,55_59,342,1835,41.6
2206414,overview,K02000001,United Kingdom,2020-04-02,60_64,303,1630,43.4
2206415,overview,K02000001,United Kingdom,2020-04-02,65_69,270,1567,46.5
2206416,overview,K02000001,United Kingdom,2020-04-02,70_74,317,1957,59.0
2206417,overview,K02000001,United Kingdom,2020-04-02,75_79,312,2198,94.5
2206418,overview,K02000001,United Kingdom,2020-04-02,80_84,376,2401,140.0
2206419,overview,K02000001,United Kingdom,2020-04-02,85_89,334,2049,196.6
2206420,overview,K02000001,United Kingdom,2020-04-02,90+,264,1486,245.5
2206421,overview,K02000001,United Kingdom,2020-04-02,unassigned,9,48,
2206422,overview,K02000001,United Kingdom,2020-04-02,60+,2176,13288,82.4
2206423,overview,K02000001,United Kingdom,2020-04-02,0_59,1896,9653,19.1
2206424,overview,K02000001,United Kingdom,2020-04-03,0_4,20,138,3.6
2206425,overview,K02000001,United Kingdom,2020-04-03,5_9,9,44,1.1
2206426,overview,K02000001,United Kingdom,2020-04-03,10_14,12,58,1.5
2206427,overview,K02000001,United Kingdom,2020-04-03,15_19,18,114,3.1
2206428,overview,K02000001,United Kingdom,2020-04-03,20_24,85,435,10.5
2206429,overview,K02000001,United Kingdom,2020-04-03,25_29,198,948,21.0
2206430,overview,K02000001,United Kingdom,2020-04-03,30_34,189,1052,23.4
2206431,overview,K02000001,United Kingdom,2020-04-03,35_39,197,1047,23.8
2206432,overview,K02000001,United Kingdom,2020-04-03,40_44,201,1232,30.7
2206433,overview,K02000001,United Kingdom,2020-04-03,45_49,319,1603,36.4
2206434,overview,K02000001,United Kingdom,2020-04-03,50_54,325,1861,39.9
2206435,overview,K02000001,United Kingdom,2020-04-03,55_59,298,1927,43.7
2206436,overview,K02000001,United Kingdom,2020-04-03,60_64,313,1757,46.8
2206437,overview,K02000001,United Kingdom,2020-04-03,65_69,267,1643,48.8
2206438,overview,K02000001,United Kingdom,2020-04-03,70_74,285,1995,60.1
2206439,overview,K02000001,United Kingdom,2020-04-03,75_79,372,2293,98.6
2206440,overview,K02000001,United Kingdom,2020-04-03,80_84,411,2525,147.2
2206441,overview,K02000001,United Kingdom,2020-04-03,85_89,337,2130,204.4
2206442,overview,K02000001,United Kingdom,2020-04-03,90+,242,1546,255.5
2206443,overview,K02000001,United Kingdom,2020-04-03,unassigned,4,39,
2206444,overview,K02000001,United Kingdom,2020-04-03,60+,2227,13889,86.1
2206445,overview,K02000001,United Kingdom,2020-04-03,0_59,1875,10498,20.7
2206446,overview,K02000001,United Kingdom,2020-04-04,0_4,17,134,3.5
2206447,overview,K02000001,United Kingdom,2020-04-04,5_9,4,44,1.1
2206448,overview,K02000001,United Kingdom,2020-04-04,10_14,10,64,1.6
2206449,overview,K02000001,United Kingdom,2020-04-04,15_19,22,130,3.6
2206450,overview,K02000001,United Kingdom,2020-04-04,20_24,63,452,10.9
2206451,overview,K02000001,United Kingdom,2020-04-04,25_29,179,1065,23.6
2206452,overview,K02000001,United Kingdom,2020-04-04,30_34,147,1100,24.5
2206453,overview,K02000001,United Kingdom,2020-04-04,35_39,155,1119,25.5
2206454,overview,K02000001,United Kingdom,2020-04-04,40_44,218,1356,33.7
2206455,overview,K02000001,United Kingdom,2020-04-04,45_49,249,1717,39.0
2206456,overview,K02000001,United Kingdom,2020-04-04,50_54,279,1989,42.7
2206457,overview,K02000001,United Kingdom,2020-04-04,55_59,276,1999,45.4
2206458,overview,K02000001,United Kingdom,2020-04-04,60_64,249,1820,48.5
2206459,overview,K02000001,United Kingdom,2020-04-04,65_69,190,1665,49.4
2206460,overview,K02000001,United Kingdom,2020-04-04,70_74,256,2027,61.1
2206461,overview,K02000001,United Kingdom,2020-04-04,75_79,309,2347,100.9
2206462,overview,K02000001,United Kingdom,2020-04-04,80_84,308,2581,150.5
2206463,overview,K02000001,United Kingdom,2020-04-04,85_89,264,2178,209.0
2206464,overview,K02000001,United Kingdom,2020-04-04,90+,174,1564,258.4
2206465,overview,K02000001,United Kingdom,2020-04-04,unassigned,7,42,
2206466,overview,K02000001,United Kingdom,2020-04-04,60+,1750,14182,87.9
2206467,overview,K02000001,United Kingdom,2020-04-04,0_59,1626,11211,22.1
2206468,overview,K02000001,United Kingdom,2020-04-05,0_4,20,138,3.6
2206469,overview,K02000001,United Kingdom,2020-04-05,5_9,4,46,1.1
2206470,overview,K02000001,United Kingdom,2020-04-05,10_14,3,61,1.5
2206471,overview,K02000001,United Kingdom,2020-04-05,15_19,13,136,3.7
2206472,overview,K02000001,United Kingdom,2020-04-05,20_24,68,488,11.8
2206473,overview,K02000001,United Kingdom,2020-04-05,25_29,134,1125,24.9
2206474,overview,K02000001,United Kingdom,2020-04-05,30_34,162,1187,26.4
2206475,overview,K02000001,United Kingdom,2020-04-05,35_39,155,1192,27.1
2206476,overview,K02000001,United Kingdom,2020-04-05,40_44,186,1422,35.4
2206477,overview,K02000001,United Kingdom,2020-04-05,45_49,212,1784,40.5
2206478,overview,K02000001,United Kingdom,2020-04-05,50_54,221,2022,43.4
2206479,overview,K02000001,United Kingdom,2020-04-05,55_59,239,2045,46.4
2206480,overview,K02000001,United Kingdom,2020-04-05,60_64,227,1894,50.4
2206481,overview,K02000001,United Kingdom,2020-04-05,65_69,184,1651,49.0
2206482,overview,K02000001,United Kingdom,2020-04-05,70_74,242,2038,61.4
2206483,overview,K02000001,United Kingdom,2020-04-05,75_79,235,2334,100.4
2206484,overview,K02000001,United Kingdom,2020-04-05,80_84,287,2566,149.6
2206485,overview,K02000001,United Kingdom,2020-04-05,85_89,290,2268,217.6
2206486,overview,K02000001,United Kingdom,2020-04-05,90+,199,1596,263.7
2206487,overview,K02000001,United Kingdom,2020-04-05,unassigned,1,39,
2206488,overview,K02000001,United Kingdom,2020-04-05,60+,1664,14347,88.9
2206489,overview,K02000001,United Kingdom,2020-04-05,0_59,1418,11685,23.1
2206490,overview,K02000001,United Kingdom,2020-04-06,0_4,19,139,3.6
2206491,overview,K02000001,United Kingdom,2020-04-06,5_9,8,44,1.1
2206492,overview,K02000001,United Kingdom,2020-04-06,10_14,13,69,1.7
2206493,overview,K02000001,United Kingdom,2020-04-06,15_19,24,141,3.9
2206494,overview,K02000001,United Kingdom,2020-04-06,20_24,99,525,12.6
2206495,overview,K02000001,United Kingdom,2020-04-06,25_29,248,1243,27.5
2206496,overview,K02000001,United Kingdom,2020-04-06,30_34,231,1278,28.4
2206497,overview,K02000001,United Kingdom,2020-04-06,35_39,243,1295,29.5
2206498,overview,K02000001,United Kingdom,2020-04-06,40_44,303,1560,38.8
2206499,overview,K02000001,United Kingdom,2020-04-06,45_49,354,1909,43.4
2206500,overview,K02000001,United Kingdom,2020-04-06,50_54,362,2132,45.7
2206501,overview,K02000001,United Kingdom,2020-04-06,55_59,360,2138,48.5
2206502,overview,K02000001,United Kingdom,2020-04-06,60_64,284,1930,51.4
2206503,overview,K02000001,United Kingdom,2020-04-06,65_69,233,1650,49.0
2206504,overview,K02000001,United Kingdom,2020-04-06,70_74,269,2024,61.0
2206505,overview,K02000001,United Kingdom,2020-04-06,75_79,325,2303,99.0
2206506,overview,K02000001,United Kingdom,2020-04-06,80_84,411,2591,151.0
2206507,overview,K02000001,United Kingdom,2020-04-06,85_89,337,2280,218.8
2206508,overview,K02000001,United Kingdom,2020-04-06,90+,252,1606,265.4
2206509,overview,K02000001,United Kingdom,2020-04-06,unassigned,2,33,
2206510,overview,K02000001,United Kingdom,2020-04-06,60+,2111,14384,89.2
2206511,overview,K02000001,United Kingdom,2020-04-06,0_59,2266,12506,24.7
2206512,overview,K02000001,United Kingdom,2020-04-07,0_4,15,130,3.4
2206513,overview,K02000001,United Kingdom,2020-04-07,5_9,13,50,1.2
2206514,overview,K02000001,United Kingdom,2020-04-07,10_14,17,76,1.9
2206515,overview,K02000001,United Kingdom,2020-04-07,15_19,24,153,4.2
2206516,overview,K02000001,United Kingdom,2020-04-07,20_24,110,574,13.8
2206517,overview,K02000001,United Kingdom,2020-04-07,25_29,280,1389,30.8
2206518,overview,K02000001,United Kingdom,2020-04-07,30_34,278,1387,30.8
2206519,overview,K02000001,United Kingdom,2020-04-07,35_39,264,1407,32.0
2206520,overview,K02000001,United Kingdom,2020-04-07,40_44,259,1626,40.5
2206521,overview,K02000001,United Kingdom,2020-04-07,45_49,398,2086,47.4
2206522,overview,K02000001,United Kingdom,2020-04-07,50_54,419,2254,48.4
2206523,overview,K02000001,United Kingdom,2020-04-07,55_59,386,2212,50.2
2206524,overview,K02000001,United Kingdom,2020-04-07,60_64,331,1999,53.2
2206525,overview,K02000001,United Kingdom,2020-04-07,65_69,228,1633,48.5
2206526,overview,K02000001,United Kingdom,2020-04-07,70_74,267,1982,59.7
2206527,overview,K02000001,United Kingdom,2020-04-07,75_79,328,2250,96.8
2206528,overview,K02000001,United Kingdom,2020-04-07,80_84,369,2574,150.1
2206529,overview,K02000001,United Kingdom,2020-04-07,85_89,316,2240,215.0
2206530,overview,K02000001,United Kingdom,2020-04-07,90+,254,1617,267.2
2206531,overview,K02000001,United Kingdom,2020-04-07,unassigned,8,34,
2206532,overview,K02000001,United Kingdom,2020-04-07,60+,2093,14295,88.6
2206533,overview,K02000001,United Kingdom,2020-04-07,0_59,2471,13378,26.4
2206534,overview,K02000001,United Kingdom,2020-04-08,0_4,11,122,3.2
2206535,overview,K02000001,United Kingdom,2020-04-08,5_9,7,52,1.3
2206536,overview,K02000001,United Kingdom,2020-04-08,10_14,11,78,2.0
2206537,overview,K02000001,United Kingdom,2020-04-08,15_19,22,142,3.9
2206538,overview,K02000001,United Kingdom,2020-04-08,20_24,118,628,15.1
2206539,overview,K02000001,United Kingdom,2020-04-08,25_29,282,1504,33.3
2206540,overview,K02000001,United Kingdom,2020-04-08,30_34,305,1493,33.2
2206541,overview,K02000001,United Kingdom,2020-04-08,35_39,224,1436,32.7
2206542,overview,K02000001,United Kingdom,2020-04-08,40_44,229,1630,40.6
2206543,overview,K02000001,United Kingdom,2020-04-08,45_49,358,2176,49.4
2206544,overview,K02000001,United Kingdom,2020-04-08,50_54,375,2301,49.4
2206545,overview,K02000001,United Kingdom,2020-04-08,55_59,358,2259,51.3
2206546,overview,K02000001,United Kingdom,2020-04-08,60_64,275,1982,52.8
2206547,overview,K02000001,United Kingdom,2020-04-08,65_69,222,1594,47.3
2206548,overview,K02000001,United Kingdom,2020-04-08,70_74,265,1901,57.3
2206549,overview,K02000001,United Kingdom,2020-04-08,75_79,283,2164,93.1
2206550,overview,K02000001,United Kingdom,2020-04-08,80_84,348,2510,146.3
2206551,overview,K02000001,United Kingdom,2020-04-08,85_89,316,2194,210.5
2206552,overview,K02000001,United Kingdom,2020-04-08,90+,283,1668,275.6
2206553,overview,K02000001,United Kingdom,2020-04-08,unassigned,3,34,
2206554,overview,K02000001,United Kingdom,2020-04-08,60+,1992,14013,86.9
2206555,overview,K02000001,United Kingdom,2020-04-08,0_59,2303,13855,27.3
2206556,overview,K02000001,United Kingdom,2020-04-09,0_4,16,118,3.1
2206557,overview,K02000001,United Kingdom,2020-04-09,5_9,10,55,1.3
2206558,overview,K02000001,United Kingdom,2020-04-09,10_14,9,75,1.9
2206559,overview,K02000001,United Kingdom,2020-04-09,15_19,25,148,4.0
2206560,overview,K02000001,United Kingdom,2020-04-09,20_24,115,658,15.8
2206561,overview,K02000001,United Kingdom,2020-04-09,25_29,253,1574,34.9
2206562,overview,K02000001,United Kingdom,2020-04-09,30_34,270,1582,35.2
2206563,overview,K02000001,United Kingdom,2020-04-09,35_39,220,1458,33.2
2206564,overview,K02000001,United Kingdom,2020-04-09,40_44,260,1656,41.2
2206565,overview,K02000001,United Kingdom,2020-04-09,45_49,332,2222,50.5
2206566,overview,K02000001,United Kingdom,2020-04-09,50_54,348,2329,50.0
2206567,overview,K02000001,United Kingdom,2020-04-09,55_59,340,2257,51.2
2206568,overview,K02000001,United Kingdom,2020-04-09,60_64,267,1946,51.8
2206569,overview,K02000001,United Kingdom,2020-04-09,65_69,205,1529,45.4
2206570,overview,K02000001,United Kingdom,2020-04-09,70_74,228,1812,54.6
2206571,overview,K02000001,United Kingdom,2020-04-09,75_79,275,2127,91.5
2206572,overview,K02000001,United Kingdom,2020-04-09,80_84,328,2462,143.5
2206573,overview,K02000001,United Kingdom,2020-04-09,85_89,304,2164,207.7
2206574,overview,K02000001,United Kingdom,2020-04-09,90+,250,1654,273.3
2206575,overview,K02000001,United Kingdom,2020-04-09,unassigned,4,29,
2206576,overview,K02000001,United Kingdom,2020-04-09,60+,1857,13694,84.9
2206577,overview,K02000001,United Kingdom,2020-04-09,0_59,2202,14161,27.9
2206578,overview,K02000001,United Kingdom,2020-04-10,0_4,9,107,2.8
2206579,overview,K02000001,United Kingdom,2020-04-10,5_9,13,59,1.4
2206580,overview,K02000001,United Kingdom,2020-04-10,10_14,14,77,1.9
2206581,overview,K02000001,United Kingdom,2020-04-10,15_19,21,151,4.1
2206582,overview,K02000001,United Kingdom,2020-04-10,20_24,82,655,15.8
2206583,overview,K02000001,United Kingdom,2020-04-10,25_29,231,1607,35.6
2206584,overview,K02000001,United Kingdom,2020-04-10,30_34,246,1639,36.4
2206585,overview,K02000001,United Kingdom,2020-04-10,35_39,192,1453,33.1
2206586,overview,K02000001,United Kingdom,2020-04-10,40_44,256,1711,42.6
2206587,overview,K02000001,United Kingdom,2020-04-10,45_49,274,2177,49.5
2206588,overview,K02000001,United Kingdom,2020-04-10,50_54,290,2294,49.2
2206589,overview,K02000001,United Kingdom,2020-04-10,55_59,307,2266,51.4
2206590,overview,K02000001,United Kingdom,2020-04-10,60_64,198,1831,48.8
2206591,overview,K02000001,United Kingdom,2020-04-10,65_69,180,1442,42.8
2206592,overview,K02000001,United Kingdom,2020-04-10,70_74,182,1709,51.5
2206593,overview,K02000001,United Kingdom,2020-04-10,75_79,226,1981,85.2
2206594,overview,K02000001,United Kingdom,2020-04-10,80_84,270,2321,135.3
2206595,overview,K02000001,United Kingdom,2020-04-10,85_89,329,2156,206.9
2206596,overview,K02000001,United Kingdom,2020-04-10,90+,248,1660,274.3
2206597,overview,K02000001,United Kingdom,2020-04-10,unassigned,9,34,
2206598,overview,K02000001,United Kingdom,2020-04-10,60+,1633,13100,81.2
2206599,overview,K02000001,United Kingdom,2020-04-10,0_59,1944,14230,28.1
2206600,overview,K02000001,United Kingdom,2020-04-11,0_4,33,123,3.2
2206601,overview,K02000001,United Kingdom,2020-04-11,5_9,8,63,1.5
2206602,overview,K02000001,United Kingdom,2020-04-11,10_14,10,77,1.9
2206603,overview,K02000001,United Kingdom,2020-04-11,15_19,19,148,4.0
2206604,overview,K02000001,United Kingdom,2020-04-11,20_24,98,690,16.6
2206605,overview,K02000001,United Kingdom,2020-04-11,25_29,198,1626,36.0
2206606,overview,K02000001,United Kingdom,2020-04-11,30_34,220,1712,38.1
2206607,overview,K02000001,United Kingdom,2020-04-11,35_39,172,1470,33.4
2206608,overview,K02000001,United Kingdom,2020-04-11,40_44,189,1682,41.8
2206609,overview,K02000001,United Kingdom,2020-04-11,45_49,246,2174,49.4
2206610,overview,K02000001,United Kingdom,2020-04-11,50_54,249,2264,48.6
2206611,overview,K02000001,United Kingdom,2020-04-11,55_59,219,2209,50.1
2206612,overview,K02000001,United Kingdom,2020-04-11,60_64,193,1775,47.3
2206613,overview,K02000001,United Kingdom,2020-04-11,65_69,129,1381,41.0
2206614,overview,K02000001,United Kingdom,2020-04-11,70_74,172,1625,49.0
2206615,overview,K02000001,United Kingdom,2020-04-11,75_79,196,1868,80.3
2206616,overview,K02000001,United Kingdom,2020-04-11,80_84,270,2283,133.1
2206617,overview,K02000001,United Kingdom,2020-04-11,85_89,260,2152,206.5
2206618,overview,K02000001,United Kingdom,2020-04-11,90+,186,1672,276.3
2206619,overview,K02000001,United Kingdom,2020-04-11,unassigned,1,28,
2206620,overview,K02000001,United Kingdom,2020-04-11,60+,1406,12756,79.1
2206621,overview,K02000001,United Kingdom,2020-04-11,0_59,1662,14266,28.2
2206622,overview,K02000001,United Kingdom,2020-04-12,0_4,16,119,3.1
2206623,overview,K02000001,United Kingdom,2020-04-12,5_9,4,63,1.5
2206624,overview,K02000001,United Kingdom,2020-04-12,10_14,12,86,2.2
2206625,overview,K02000001,United Kingdom,2020-04-12,15_19,11,146,4.0
2206626,overview,K02000001,United Kingdom,2020-04-12,20_24,75,697,16.8
2206627,overview,K02000001,United Kingdom,2020-04-12,25_29,173,1665,36.9
2206628,overview,K02000001,United Kingdom,2020-04-12,30_34,171,1721,38.3
2206629,overview,K02000001,United Kingdom,2020-04-12,35_39,200,1515,34.5
2206630,overview,K02000001,United Kingdom,2020-04-12,40_44,210,1706,42.4
2206631,overview,K02000001,United Kingdom,2020-04-12,45_49,234,2196,49.9
2206632,overview,K02000001,United Kingdom,2020-04-12,50_54,275,2318,49.7
2206633,overview,K02000001,United Kingdom,2020-04-12,55_59,245,2215,50.3
2206634,overview,K02000001,United Kingdom,2020-04-12,60_64,193,1741,46.4
2206635,overview,K02000001,United Kingdom,2020-04-12,65_69,118,1315,39.0
2206636,overview,K02000001,United Kingdom,2020-04-12,70_74,152,1535,46.3
2206637,overview,K02000001,United Kingdom,2020-04-12,75_79,191,1824,78.4
2206638,overview,K02000001,United Kingdom,2020-04-12,80_84,220,2216,129.2
2206639,overview,K02000001,United Kingdom,2020-04-12,85_89,249,2111,202.6
2206640,overview,K02000001,United Kingdom,2020-04-12,90+,193,1666,275.3
2206641,overview,K02000001,United Kingdom,2020-04-12,unassigned,1,28,
2206642,overview,K02000001,United Kingdom,2020-04-12,60+,1316,12408,76.9
2206643,overview,K02000001,United Kingdom,2020-04-12,0_59,1627,14475,28.6
2206644,overview,K02000001,United Kingdom,2020-04-13,0_4,15,115,3.0
2206645,overview,K02000001,United Kingdom,2020-04-13,5_9,5,60,1.4
2206646,overview,K02000001,United Kingdom,2020-04-13,10_14,4,77,1.9
2206647,overview,K02000001,United Kingdom,2020-04-13,15_19,19,141,3.9
2206648,overview,K02000001,United Kingdom,2020-04-13,20_24,116,714,17.2
2206649,overview,K02000001,United Kingdom,2020-04-13,25_29,230,1647,36.5
2206650,overview,K02000001,United Kingdom,2020-04-13,30_34,256,1746,38.8
2206651,overview,K02000001,United Kingdom,2020-04-13,35_39,203,1475,33.6
2206652,overview,K02000001,United Kingdom,2020-04-13,40_44,246,1649,41.0
2206653,overview,K02000001,United Kingdom,2020-04-13,45_49,255,2097,47.6
2206654,overview,K02000001,United Kingdom,2020-04-13,50_54,324,2280,48.9
2206655,overview,K02000001,United Kingdom,2020-04-13,55_59,296,2151,48.8
2206656,overview,K02000001,United Kingdom,2020-04-13,60_64,192,1649,43.9
2206657,overview,K02000001,United Kingdom,2020-04-13,65_69,137,1219,36.2
2206658,overview,K02000001,United Kingdom,2020-04-13,70_74,192,1458,43.9
2206659,overview,K02000001,United Kingdom,2020-04-13,75_79,205,1704,73.3
